Url,Name,Price,Value,Category,SKU,Present,Time Take,Color,Size,Region,Description
https://www.dior.com/en_us/products/couture-KCB442TFC_S20X-d-dior-technical-canvas-mule,d-dior technical canvas mule,950,USD,women/shoes/sandals,KCB442TFC_S20X,В наличии,0.6773626804351807,Black,34 34.5 35 35.5 36 36.5 37 37.5 38 38.5 39 39.5 40 40.5 41 41.5 42 42.5,USA,"Black technical canvas and calfskin leather mule, D buckle in gold-tone finish aged metal."
https://www.dior.com/en_us/products/couture-1DSBR093TAF_H00B_TU-navy-blue-grained-calfskin-briefcase,navy blue grained calfskin briefcase,3100,USD,men/leather goods/briefcase,1DSBR093TAF_H00B_TU,В наличии,0.6548564434051514,Blue,None,USA,"Navy blue grained calfskin briefcase with ""Dior"" logo"
https://www.dior.com/en_us/products/couture-1DSBR093TAF_H00N_TU-black-grained-calfskin-briefcase,black grained calfskin briefcase,3100,USD,men/leather goods/briefcase,1DSBR093TAF_H00N_TU,В наличии,0.6948437690734863,Black,None,USA,"Made in Italy according to traditional unique expertise, this black grained calfskin briefcase is ideal for the modern man seeking a way to carry his essential everyday files and documents."
https://www.dior.com/en_us/products/couture-V0338HOMMT_D008_TU-dior-x-kaws-bee-pin-in-brass-and-crystal,dior x kaws bee pin in brass and crystal,870,USD,men/accessories/jewellery,V0338HOMMT_D008_TU,Нет в наличии,0.6729605197906494,Gold,None,USA,"DIOR x KAWS bee pin in gold-tone brass, yellow, white and black crystals"
https://www.dior.com/en_us/products/couture-923C450Z0152_C984-nylon-jacket-dior-x-kaws,"nylon jacket, dior x kaws",2350,USD,men/clothing/jackets,923C450Z0152_C984,В наличии,1.3757798671722412,Black,42 44 46 48 50 52 54 56 58 60 62 64 NA,USA,Zippered jacket with hood in black nylon fabric with DIOR x KAWS print and embroidery
https://www.dior.com/en_us/products/couture-KCQ144VEA_S15W-dio-r-evolution-calfskin-leather-mule,dio(r)evolution calfskin leather mule,1050,USD,women/shoes/sandals,KCQ144VEA_S15W,Нет в наличии,1.3435382843017578,Black,34 34.5 35 35.5 36 36.5 37 37.5 38 38.5 39 39.5 40 40.5 41 41.5 42 U,USA,"Mule in off-white and black calfskin leather, black matt D.I.O.R. accessory."
https://www.dior.com/en_us/products/couture-M3446COTZ_M911_TU-zodiac-embroidered-clutch,zodiac embroidered clutch,2350,USD,women/small leather goods/pouches/evening bags,M3446COTZ_M911_TU,Нет в наличии,0.7739982604980469,Black,None,USA,"Black lambskin evening clutch with handle, embroidered with the astrological sign of Virgo."
https://www.dior.com/en_us/products/couture-M3447COTZ_M911_TU-zodiac-embroidered-clutch,zodiac embroidered clutch,2350,USD,women/small leather goods/pouches/evening bags,M3447COTZ_M911_TU,Нет в наличии,0.9199345111846924,Black,None,USA,"Black lambskin evening clutch with handle, embroidered with the astrological sign of Libra."
https://www.dior.com/en_us/products/couture-CD084540R001_0000_U-chiffre-rouge-a06-o-39-mm-automatic-movement,"chiffre rouge a06 ø 39 mm, automatic movement",3900,USD,timepieces/timepieces/chiffre rouge/watches,CD084540R001_0000_U,В наличии,0.6100738048553467,Black,None,USA,The Chiffre Rouge collection brings together the formal feel of Dior Homme with its commitment to excellence through a line exclusively available as automatic movement pieces.
https://www.dior.com/en_us/products/couture-CD084510A003_0000_U-chiffre-rouge-a03-o-36-mm-automatic-movement,"chiffre rouge a03 ø 36 mm, automatic movement",3500,USD,timepieces/timepieces/chiffre rouge/watches,CD084510A003_0000_U,В наличии,0.6400995254516602,Black,None,USA,The Chiffre Rouge collection brings together the formal feel of Dior Homme with its commitment to excellence through a line exclusively available as automatic movement pieces.
https://www.dior.com/en_us/products/beauty-Y0035005-dior-addict-lip-tattoo-color-juice-limited-edition-colored-lip-tint-bare-lip-sensation-extreme-weightless-wear,dior addict lip tattoo color juice - limited edition - colored lip tint - bare lip sensation – extreme weightless wear,31,USD,Makeup/Lips/LIP TINTS/Dior Addict,C003500551,В наличии,0.6338045597076416,551,None,USA,"Dior revolutionizes our lip makeup routine with Dior Addict Lip Tattoo, the first* lip tint with a temporary tattoo effect and a palette of natural shades ranging from beige to raspberry to coral.


*At Dior"
https://www.dior.com/en_us/products/beauty-Y0028967-dior-addict-lip-tattoo-long-wear-colored-tint,dior addict lip tattoo - colored tint – bare lip sensation – extreme weightless wear,30,USD,Makeup/Lips/LIP TINTS/Dior Addict,F002896761,В наличии,0.6691415309906006,761,None,USA,"Be prepared: this kiss-proof lip stain may change your makeup habits forever with its 10-hour """"tattoo"""" tint*. Your lips but better: The shades boost the natural color of the lips with a subtle luminosity. Long wear tint with extreme weightless feel: Dior color technology blends stains and pigments to create no-transfer shades with a weightless, comfortable, bare-skin sensation.


""""I'm delighted that we succeeded in creating a lip stain that 'tattoos' the lips with a luminous finish and the feeling of bare lips. Impeccable long wear in a beautiful range of tints."""" Peter Philips, Creative and Image Director for Dior Makeup"
https://www.dior.com/en_us/products/beauty-Y0039009-rouge-dior-ink-lip-liner-y0039009,rouge dior ink lip liner - contour felt-pen liner - ultra-pigmented long wear,32,USD,Makeup/Lips/Lipliners/Rouge Dior,C003900999,В наличии,0.6203715801239014,999,None,USA,"Rouge Dior Ink Lip Liner is the first* liquid lipstick in a couture felt-pen, available in 12 shades. Its felt-tip flawlessly defines the lip contour. Used at an angle, it fills in the lips with colour. With its highly pigmented ink formula, Rouge Dior Ink Lip Liner delivers intense and deep colour with a matte finish. Its long wear guarantees 12 hours** of colour impact and extreme precision. 


* At Dior. 

** Instrumental test carried out on 20 women."
https://www.dior.com/en_us/products/beauty-Y0771350-dior-contour-couture-color-voluptuous-care,"dior contour - couture colour, voluptuous care",31,USD,Makeup/Lips/Lipliners/Dior Contour,F077135080,В наличии,0.659163236618042,080,None,USA,"That perfect finish becomes reality with a lip liner that is incredibly easy to use. It glides on with a clean, full line that enhances lip volume."
https://www.dior.com/en_us/products/couture-JBDR95002_0000-bois-de-rose-ring-in-18k-white-gold,bois de rose ring in 18k white gold,1110,USD,root catalog/jewellery/rings/bois de rose,JBDR95002_0000,В наличии,0.7644579410552979,White,44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63,USA,"The elegant and sensual Bois de Rose collection pays tribute to Christian Dior's favourite flower. The delicate rose stem wraps itself around the finger like a poetic jewel, a declaration of love or a symbol of heartfelt devotion."
https://www.dior.com/en_us/products/beauty-Y0285300-dior-addict-ultra-gloss-sensational-mirror-shine-hydra-plumping-volume,"dior addict ultra-gloss - sensational mirror shine, hydra-plumping volume",30,USD,Makeup/Lips/Gloss/Dior Addict,F028530765,Нет в наличии,0.7694189548492432,765,None,USA,"More than just a gloss, Dior Addict Ultra-Gloss is a lip plumper and gloss all in one.


For the first time at Dior, an Ultra-Gloss with a hydra-plumping texture that offers 3 benefits: 

- Ultra-Plumping:  +14% immediate volume*. Its plumping formula gives lips a supple, plump shape bursting with freshness

- Ultra-glossy: 97% of women say**, lips are glossed with an incredibly thin and easy-wearing mirror-shine film

- Ultra-hydrating: 6 hours of continuous, deep moisturisation*** for smoothed, plumped lips


*Clinical evaluation by a dermatologist on 31 women

**Self-evaluation by 31 women during 4 weeks

***Instrumental measurement on 10 subjects after 6 hours of application"
https://www.dior.com/en_us/products/beauty-Y0929673-diorshow-bold-brow-limited-edition-brow-mascara-structure-shine,diorshow bold brow - limited edition - brow mascara structure & shine,27,USD,Makeup/Look & Exclusives/SPRING LOOK 2019 - LOLLI’GLOW/Delectable eyes,F092963006,В наличии,0.7629270553588867,006,None,USA,"Diorshow Bold Brow immediately achieves lush, full and groomed brows. This spring, the shade 006 Frosted deposits a frosted finish on the brows to enhance the eyes with a natural highlight."
https://www.dior.com/en_us/products/beauty-Y0746300-sourcils-poudre-powder-eyebrow-pencil-with-a-brush-and-sharpener,sourcils poudre - powder eyebrow pencil with a brush and sharpener,29,USD,Makeup/Eyes/Eyebrows,F074630093,В наличии,0.6607768535614014,093,None,USA,"The finish of a powder combined with the powerful definition of a wax in a professional pencil that gives a denser shape to the brow line for a naturally structured effect.

Decked out in a new cloak of midnight blue, the range is now available in six shades, including two new ash shades suited to blonde or light brown tones."
https://www.dior.com/en_us/products/beauty-Y0726130-diorshow-brow-styler-ultra-fine-precision-brow-pencil,diorshow brow styler - ultra-fine precision brow pencil,29,USD,Makeup/Eyes/Eyebrows,F072613001,В наличии,0.7104005813598633,001,None,USA,"The Diorshow Brow Styler has an ultra-fine retractable tip for precision shaping and naturally full, defined brows."
https://www.dior.com/en_us/products/beauty-Y0929630-diorshow-bold-brow-instant-volumizing-brow-mascara,diorshow bold brow - instant volumizing brow mascara,27,USD,Makeup/Look & Exclusives/Metallics Collection/Finishing Touch to the Eyes,F092963021,В наличии,0.7182261943817139,021,None,USA,"Immediately achieve lush, full, groomed brows with this essential tool from the Dior experts. Quickly and easily creates a natural brow look that highlights lids and emphasizes the eyes."
https://www.dior.com/en_us/products/beauty-Y0005001-diorshow-all-day-brow-ink-brow-ink,diorshow all-day brow ink - brow ink,27,USD,Makeup/Eyes/Eyebrows/DIORSHOW,C000500002,В наличии,0.70100998878479,002,None,USA,"The first """"tattoo effect"""" tinted brow ink by Dior for instantly full, lastingly shaped brows."
https://www.dior.com/en_us/products/beauty-Y0803050-eyeliner-waterproof-waterproof-eyeliner,eyeliner waterproof - long-wear waterproof eyeliner pencil,30,USD,Makeup/Eyes/Liners/EYELINER WATERPROOF,F080305094,В наличии,0.7413754463195801,094,None,USA,"The essential pencil for a perfectly soft, blended line with extra-long wear."
https://www.dior.com/en_us/products/beauty-Y0775350-diorshow-pro-liner-bevel-tip-eyeliner-long-lasting-spectacular-line,"diorshow pro liner - bevel-tip eyeliner, long-lasting spectacular line",33,USD,Makeup/Look & Exclusives/GET THE LOOK AUTUMN-WINTER 2018-2019 READY-TO-WEAR SHOW/DRAW,F077535092,В наличии,0.5705716609954834,092,None,USA,"The breakthrough Diorshow Pro Line Waterproof teams the easy application of a pencil with the glide and intensity of a liquid liner. 

Its retractable tip hugs the lash line for an instant buildable line, from thin to thick. The beveled tip does not require sharpening and retains its ergonomic shape with each application. 

Its waterproof formula guarantees a long-lasting spectacular line."
https://www.dior.com/en_us/products/beauty-Y0739300-diorshow-khol-high-intensity-pencil-waterproof-hold-with-blending-tip-and-sharpener,diorshow khôl - high intensity pencil waterproof hold with blending tip and sharpener,33,USD,Makeup/Look & Exclusives/GET THE SPRING-SUMMER 2018 BACKSTAGE HAUTE COUTURE LOOK/DRAMATIZE,F073930099,В наличии,0.5924835205078125,099,None,USA,"With its highly pigmented formula, the Diorshow Khôl waterproof pencil has a creamy texture that provides precise application and easy blending at the lashline and the water line."
https://www.dior.com/en_us/products/beauty-Y0777252-diorshow-on-stage-liner-limited-edition-24h*-wear-liquid-eyeliner-intense-colours-effects,diorshow on stage liner - limited edition - 24h* wear liquid eyeliner intense colours & effects,30.5,USD,Makeup/Look & Exclusives/SPRING LOOK 2019 - LOLLI’GLOW/Delectable eyes,F077725241,В наличии,0.6945440769195557,241,None,USA,"This spring, eyes are lined in shades of pastel! Diorshow On Stage Liner maintains a precise line for 24 hours* straight. 

* Clinical tests on 20 subjects."
https://www.dior.com/en_us/products/beauty-Y0777250-diorshow-on-stage-liner-felt-tip-eyeliner,diorshow on stage liner - felt-tip eyeliner,30.5,USD,Makeup/Eyes/Liners/DIORSHOW,F077725096,В наличии,0.9279236793518066,096,None,USA,The first Dior liquid eyeliner with an ultra-flexible felt tip to effortlessly recreate eye looks straight from the runway.
https://www.dior.com/en_us/products/beauty-Y0148300-diorshow-fusion-mono-long-wear-professional-mirror-shine-eyeshadow,diorshow fusion mono - long-wear professional mirror-shine eyeshadow,33,USD,Makeup/Eyes/Eyeshadows/DIORSHOW,F014830881,Нет в наличии,0.9167070388793945,881,None,USA,"A weightless texture that blends into the skin and dresses the eye in brillant colour. In a single step, it creates an even and intense iridescent matte finish for a professional makeup effect."
https://www.dior.com/en_us/products/beauty-Y0019001-diorshow-cooling-stick-cooling-effect-eyeshadow,diorshow cooling stick - cooling effect eyeshadow,25,USD,Makeup/Eyes/Eyeshadows/DIORSHOW,C001900001,В наличии,0.9504954814910889,001,None,USA,"Dior has created Diorshow Cooling Stick, an eyeshadow stick bursting with water for an immediate cooling sensation and a wet-effect solid colour result."
https://www.dior.com/en_us/products/beauty-Y0147160-diorshow-mono-professional-eye-shadow-spectacular-effects-long-wear,diorshow mono - professional eye shadow spectacular effects & long wear,30,USD,Makeup/Eyes/Eyeshadows/DIORSHOW,F014716826,В наличии,1.026278018951416,826,None,USA,"Diorshow Mono, the eyeshadow used by the Dior makeup artists, was inspired by the fabric textures of the brand's fashions - matte, silky, ultra-glittery and metallic - and features super-saturated hues to deck the eyes in long-lasting colors with radiant finishes."
https://www.dior.com/en_us/products/beauty-Y0057002-5-couleurs-lolliglow-limited-edition-high-fidelity-colours-effects-eyeshadow-palette,5 couleurs lolli'glow - limited edition - y0057002,63,USD,Makeup/Look & Exclusives/SPRING LOOK 2019 - LOLLI’GLOW/Delectable eyes,C005700257,В наличии,1.0157668590545654,257,None,USA,The 5 Couleurs Lolli'Glow eyeshadow palette is celebrating spring with two pastel harmonies featuring a candy stick motif.
https://www.dior.com/en_us/products/beauty-Y0044000-5-couleurs-midnight-wish-limited-edition-high-fidelity-colours-effects-eyeshadow-palette,5 couleurs midnight wish - limited edition - high fidelity colours & effects eyeshadow palette,63,USD,Makeup/Look & Exclusives/MIDNIGHT WISH - HOLIDAY LOOK 2018/STARLIGHT,C004400057,Нет в наличии,1.1173019409179688,057,None,USA,"This eyeshadow palette is available in two harmonies, one in warm gold tones and the other in silver, to create dazzling eye makeup looks."
https://www.dior.com/en_us/products/beauty-Y0148140-5-couleurs-designer-the-makeup-artist-tutorial-palette,"5 couleurs designer - the makeup artist \""tutorial\"" palette",62,USD,Makeup/Eyes/Eyeshadows/5 COULEURS,F014814208,Нет в наличии,1.2151010036468506,208,None,USA,"Born of Backstage expertise, inspired by professional techniques and textures, 5 COULEURS DESIGNER features an easy, 5-step makeup lesson (base, 2 shadows, highlighter and liner) to bring out the eyes with flawless sculpting and colour gradation."
https://www.dior.com/en_us/products/beauty-Y0148416-5-couleurs-metallics-limited-edition-high-fidelity-colours-effects-eyeshadow-palette,5 couleurs - metallics limited edition - high fidelity colours & effects eyeshadow palette,62,USD,Makeup/Eyes/Eyeshadows/5 COULEURS,F014841677,В наличии,1.2224061489105225,677,None,USA,"The iconic Dior eye makeup palette is back for fall, more magnetic than ever. Playing a mysterious game between shadow and light, it houses within in its midnight blue case five shades that vary from neutral and electric to matte and metallic."
https://www.dior.com/en_us/products/beauty-Y0042000-5-couleurs-rouge-en-diable-limited-edition-high-fidelity-couture-colours-effects-eyeshadow-palette,5 couleurs rouge en diable - limited edition - high fidelity couture colours & effects - eyeshadow palette,63,USD,Makeup/Look & Exclusives/DIOR EN DIABLE - FALL LOOK 2018/Killer eyes,C004200087,В наличии,1.1252787113189697,087,None,USA,"Dressed in leather, the 5 Colours palette has been reinvented as a precious weapon of seduction. Joyfully devilish, it borrows the red-hot shades and smoky effects of fall."
https://www.dior.com/en_us/products/beauty-Y0696100-diorshow-iconic-high-definition-lash-curler-mascara,diorshow iconic - high definition lash curler mascara,29.5,USD,Makeup/Eyes/Mascaras/Length and curl,F069610090,В наличии,1.053194284439087,090,None,USA,"The first lash-lifting mascara by Dior.

Enriched with a unique lifting formula, Diorshow Iconic perfectly sculpts, stretches and curls lashes with impeccable hold and exceptional definition."
https://www.dior.com/en_us/products/beauty-Y0148410-5-couleurs-rich-pigmented-colors-effects,5 couleurs - high fidelity colours & effects eyeshadow palette,62,USD,Makeup/Eyes/Eyeshadows/5 COULEURS,F014841357,В наличии,1.053011417388916,357,None,USA,"Experience Dior's unparalleled expertise in color and texture concentrated into a single palette. With more intense pigments and richer effects, express your individual personality with every facet of color. With the 5 Couleurs palette, creativity is unleashed and color is more audacious than ever. Available in matte and satin palettes."
https://www.dior.com/en_us/products/beauty-Y0469870-buildable-professional-lengthening-mascara-lash-extension-effect,"diorshow designer - buildable professional lengthening mascara, lash extension effect",0,USD,Makeup/Eyes/Mascaras/Length and curl,F046987090,Нет в наличии,1.0267589092254639,090,None,USA,"Buildable professional lengthening mascara, lash extension effect."
https://www.dior.com/en_us/products/beauty-Y0697170-diorshow-iconic-overcurl-spectacular-volume-and-curl-professional-mascara,diorshow iconic overcurl - spectacular volume and curl professional mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume and curl,F069717090,В наличии,1.012632131576538,090,None,USA,"Diorshow Iconic Overcurl pushes the limits of curl to the extreme. 

Its incurved brush delivers exceptional curling power for instant lash-styling along the entire fringe. 

Enriched with K Polymers that boast tensor, sheathing and fixative properties, its volume-boosting formula instantly plumps and shapes lashes for bowl-you-over curl. Its restructuring lash-care ingredients work deeply to deliver even more spectacular curl. 

Easy to remove with warm water or makeup remover."
https://www.dior.com/en_us/products/beauty-Y0726100-diorshow-black-out-spectacular-volume-intense-black-khol-mascara,diorshow black out - spectacular volume intense black khôl mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume,F069703099,В наличии,0.8028032779693604,099,None,USA,Like kohl for the lashes. Diorshow Black Out recreates the captivating effect of kohl in a mascara for extreme volume with a charcoal-like finish.
https://www.dior.com/en_us/products/beauty-Y0697400-diorshow-mascara-fuller-lashes-bolder-impact-fresher-longer,diorshow - lash extension effect volume mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume,F069740090,В наличии,0.9402785301208496,090,None,USA,"The cult favorite Dior Backstage mascara. The next-generation formula, enriched with microfibers, optically reproduces the effect of lash extensions used by runway makeup artists. The AIR-LOCK wiper system prevents the formula from air exposure and drying out in the tube, so the mascara stays fresh until the last use, day after day. Get fuller lashes, bolder impact, and a formula that lasts with this conditioning formula."
https://www.dior.com/en_us/products/beauty-Y0006000-diorshow-pump-%E2%80%98n%E2%80%99-volume-waterproof-volumizing-mascara,diorshow pump 'n' volume waterproof - volumizing mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume,C000600090,В наличии,1.0360143184661865,090,None,USA,"In 2017, Dior revolutionized mascara with Diorshow Pump’N’Volume, a spectacular formula for extreme lash volume. this year, Dior is taking it a step further and releasing the squeezable effect in a waterpoof version for the most daring women."
https://www.dior.com/en_us/products/beauty-Y0697602-diorshow-pump-%E2%80%98n%E2%80%99-volume-volumizing-mascara,diorshow pump'n'volume - volumizing mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume,F069760260,В наличии,0.9441013336181641,260,None,USA,"In 2017, Dior revolutionized mascara with Diorshow Pump’N’Volume, a spectacular formula for extreme lash volume. This year, Dior is taking it a step further and releasing the squeezable effect in 4 vibrant shades for those who aren't afraid to play with colours and effects."
https://www.dior.com/en_us/products/beauty-Y0696140-diorshow-iconic-waterproof-extreme-wear-high-intensity-lash-curler-mascara,diorshow iconic waterproof - extreme wear high intensity lash curler mascara,29.5,USD,Makeup/Eyes/Mascaras/Length and curl,F069614090,В наличии,0.8067896366119385,090,None,USA,"Diorshow Iconic Waterproof, the star mascara boasting performances hailed by the press and professional makeup artists worldwide.

At the heart of the waterproof formula is Lift Model Extrême™. This complex contains latex polymers, like those used in hairspray, to coat each lash, offering ultimate hold and weightless lashes.


Result:

Extravagant curl.

New colour intensity, deeper and more vibrant.

Waterproof resistance, extreme hold."
https://www.dior.com/en_us/products/beauty-Y0697150-diorshow-waterproof-buildable-volume-lash-extension-effect,diorshow waterproof - buildable volume lash-extension effect,29.5,USD,Makeup/Eyes/Mascaras/Volume,F069715090,В наличии,0.8290016651153564,090,None,USA,"The runway mascara with """"lash-extension"""" volume, in a Waterproof version. 

Diorshow teams the legendary power of its XXL brush with an incredibly buildable cream formula for adjustable professional volume that is nothing short of spectacular. 

The result: custom volume that mirrors the effect of professional lash extensions used Backstage."
https://www.dior.com/en_us/products/beauty-Y0697600-diorshow-pump-%E2%80%98n%E2%80%99-volume-instant-volume-squeezable-mascara,diorshow pump'n'volume - instant oversize volume squeezable mascara,29.5,USD,Makeup/Eyes/Mascaras/Volume,F056976090,В наличии,0.8587491512298584,090,None,USA,"Creates instant volume with the simple power of a squeeze. By pumping the soft tube, you generously coat the brush and soften the creamy, rich mascara formula inside for a perfect, fresh application, every time.  The special bounce-effect brush features ultra-supple bristles that load lashes in a single sweep, creating daring, pumped-up volume without clumping.  This is lash volume pushed to the extreme. 


""""The idea was to make the impossible, possible—to create very thick lashes without clumping, as I can do backstage. By pumping, you soften the formula and get a creamy volumizing effect that creates really rich lashes."""" 

Peter Philips, Creative and Image Director for Dior Makeup"
https://www.dior.com/en_us/products/beauty-Y0697250-diorshow-black-out-waterproof-spectacular-volume-intense-black-khol-mascara,diorshow black out waterproof - spectacular volume intense black khôl mascara,29.5,USD,Makeup/Eyes/Mascaras/Waterproof,F069725099,В наличии,0.8754026889801025,099,None,USA,"Thanks to the Black Fix complex, a unique blend of infinitely saturated black kohl pigments, associated with a widely-spaced bristles brush, Black Out Waterproof recreates with a single sweep of the wand truly fascinating eyes framed by outlandishly thick lashes, by the blackest of blacks. An ultra long-lasting and waterproof polymer, inspired of lip-gloss formulas, creates a lacquered black result on lashes and makes the mascara completely waterproof."
https://www.dior.com/en_us/products/beauty-Y0012000-dior-backstage-eye-palette-multi-finish-high-pigment-prime-shade-highlight-line,"dior backstage eye palette - multi-finish, high pigment prime, shade, highlight, line",49,USD,Makeup/Dior Backstage/Eyes,C001200002,В наличии,0.7610888481140137,002,None,USA,"Dior Backstage Eye Palette is the Dior makeup artists' secret weapon to create an array of pro eye looks, from the most natural to the most defined. Inspired by the energy backstage at the runway shows and makeup artist essentials, the Dior Backstage Eye Palette includes shades that suit all skin tones in buildable matte and iridescent textures for perfect eyes."
https://www.dior.com/en_us/products/beauty-Y0017000-dior-backstage-brow-palette-long-wear-blendable-fill-shape-set,"dior backstage brow palette - long wear, blendable fill, shape, set",35,USD,Makeup/Eyes/Eyebrows/Dior Backstage,C001700001,В наличии,0.7063863277435303,001,None,USA,"The Dior Backstage Brow Palette is the Dior makeup artists' secret weapon to create a perfectly groomed brow, from a natural look to a more defined contour effect. 

Inspired by the energy backstage at the runway shows and makeup artist essentials, the Dior Backstage Brow Palette offers buildable textures and shades that suit all skin tones."
https://www.dior.com/en_us/products/beauty-Y0697970-diorshow-maximizer-3d-triple-volume*-plumping-lash-primer,diorshow maximizer 3d - triple volume plumping lash primer,29.5,USD,Makeup/Eyes/Mascaras/Primer,F069797001,В наличии,0.7006044387817383,None,None,USA,"The exclusive Dior backstage mascara primer-and-serum for immediately oversized lashes: proven to triple the lash volume*. Boosts curl with every application. As it coats each lash with its air-pumped texture, it enhances lash color and intensifies the effects of the mascara. Conditions with a revitalizing oil serum concentrate.        


*Instrumental tests on 21 subjects, comparison of bare lashes vs lashes with Diorshow Maximizer 3D and Diorshow mascara"
https://www.dior.com/en_us/products/beauty-Y0146000-backstage-eye-prime-10h-color-locking-and-crease-preventing-eyelid-primer,backstage eye prime - 10h color locking and crease-preventing eyelid primer,28,USD,Makeup/Eyes/Eyes primers,F014600002,В наличии,0.6814308166503906,None,None,USA,"The first eye primer from Dior Backstage. Its smoothing and unifying action immediately corrects and prepares the eyelid for maximum colour intensity. 

It prolongs makeup staying power throughout the day, preventing eyeshadow from migrating, and keeping colour even, intense and true all day long."
https://www.dior.com/en_us/products/couture-JNOU95002_0000-nougat-ring-small-model-in-18k-yellow-gold,"nougat ring, small model, in 18k yellow gold",8000,USD,root catalog/jewellery/rings/signature,JNOU95002_0000,В наличии,0.561190128326416,Yellow,40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72,USA,"Nougat, a unique collection that connotes  the extravagance and generosity beloved of Christian Dior and Victoire de Castellane."
https://www.dior.com/en_us/products/couture-JMZA94001_0000-mitza-ring-in-18k-white-gold-and-diamonds,mitza ring in 18k white gold and diamonds,48200,USD,root catalog/jewellery/rings/signature,JMZA94001_0000,В наличии,0.610825777053833,White,47 48 49 50 51 52 53 54 55 56 57 58 59,USA,"Mitza, a collection that pays tribute to Christian Dior's friend, advisor and muse. A paw of gold and diamond with lacquered spots wraps itself around your finger like the leopard-print scarf on Mitzah Bricard's wrist."
https://www.dior.com/en_us/products/couture-JMZA94002_0000-mitza-ring-in-18k-yellow-gold-and-diamonds,mitza ring in 18k yellow gold and diamonds,45700,USD,root catalog/jewellery/rings/signature,JMZA94002_0000,В наличии,0.5961122512817383,Yellow,40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,USA,"Mitza, a collection that pays tribute to Christian Dior's friend, advisor and muse. A paw of gold and diamond with lacquered spots wraps itself around your finger like the leopard-print scarf on Mitzah Bricard's wrist."
https://www.dior.com/en_us/products/couture-JMZA95001_0000-mitza-ring-in-18k-yellow-gold,mitza ring in 18k yellow gold,7750,USD,root catalog/jewellery/rings/signature,JMZA95001_0000,В наличии,0.6172120571136475,Yellow,40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72,USA,"Mitza, a collection that pays tribute to Christian Dior's friend, advisor and muse. A paw of gold and diamond with lacquered spots wraps itself around your finger like the leopard-print scarf on Mitzah Bricard's wrist."
https://www.dior.com/en_us/products/couture-JOUI95008_0000_U-oui-necklace-in-18k-white-gold-and-diamond,oui necklace in 18k white gold and diamond,1450,USD,root catalog/jewellery/necklaces/oui,JOUI95008_0000_U,В наличии,0.614314079284668,White,None,USA,"Woven from threads of gold and topped with a diamond, the three Oui collection pieces shine with their joyful message, giving you an original way to say yes to your loved one."
https://www.dior.com/en_us/products/couture-JOUI95007_0000_U-oui-necklace-in-18k-yellow-gold-and-diamond,oui necklace in 18k yellow gold and diamond,1330,USD,root catalog/jewellery/necklaces/oui,JOUI95007_0000_U,В наличии,0.5788004398345947,Yellow,None,USA,"Stitched with golden thread and featuring a diamond accent, the three letters of the Oui collection proclaim their joyful message in an original interpretation of romantic devotion."
https://www.dior.com/en_us/products/couture-JOUI95005_0000_U-oui-bracelet-in-18k-white-gold-and-diamond,oui bracelet in 18k white gold and diamond,1150,USD,root catalog/jewellery/bracelets/oui,JOUI95005_0000_U,В наличии,0.6556761264801025,White,None,USA,"Stitched with golden thread and featuring a diamond accent, the three letters of the Oui collection proclaim their joyful message in an original interpretation of romantic devotion."
https://www.dior.com/en_us/products/couture-JOUI95017_0000_U-oui-earrings-in-18k-white-gold-and-aquamarines,oui earrings in 18k white gold and aquamarines,5400,USD,root catalog/jewellery/earrings/oui,JOUI95017_0000_U,В наличии,0.8811211585998535,Blue,None,USA,"Woven from threads of gold and topped with a diamond, the three Oui collection pieces shine with their joyful message, giving you an original way to say yes to your loved one."
https://www.dior.com/en_us/products/couture-JOUI95018_0000_U-oui-earrings-in-18k-pink-gold-and-morganites,oui earrings in 18k pink gold and morganites,5150,USD,root catalog/jewellery/earrings/oui,JOUI95018_0000_U,В наличии,0.8804051876068115,Pink,None,USA,"Woven from threads of gold and topped with a diamond, the three Oui collection pieces shine with their joyful message, giving you an original way to say yes to your loved one."
https://www.dior.com/en_us/products/couture-JOUI95032_0000_U-oui-earring-18k-pink-gold-and-diamond,"oui earring, 18k pink gold and diamond",920,USD,root catalog/jewellery/earrings/oui,JOUI95032_0000_U,В наличии,0.9780409336090088,Pink,None,USA,"Stitched with golden thread and featuring a diamond accent, the three letters of the Oui collection proclaim their joyful message in an original interpretation of romantic devotion."
